gene_id	gene_name	fust1_1	fust1_3	cel_N2_3	cel_N2_1	cel_N2_2	fust1_2
F22G12.3	F22G12.3	0	0	0	0	0	0
F22G12.4	F22G12.4	0	0	0	0	0	0
F22G12.5	F22G12.5	0	0	0	0	0	0
F22G12.7	F22G12.7	0	0	0	0	0	0
F22G12.8	F22G12.8	0	0	0	0	0	0
F22G12.9	F22G12.9	0	0	0	0	0	0
F23C8.13	F23C8.13	171.95563	231.703	224.7173	187.5553	213.04819	232.035456
F23C8.14	F23C8.14	2	6	0	6	10	7
F23C8.3	F23C8.3	58.99998	91	67	82.99995	87	94
F23C8.5	F23C8.5	335	452	339	369	396	446
F23C8.7	F23C8.7	6	11	16	17	16	16
F23C8.8	F23C8.8	3	1	6	6	1	5
F23C8.9	F23C8.9	6	5	6	11	8	16
F25D7.10	F25D7.10	0	0	0	0	0	0
F25D7.11	F25D7.11	0	0	0	0	0	0
F25D7.4	F25D7.4	0	0	0	0	0	0
F25D7.5	F25D7.5	0	0	0	0	0	0
F25D7.6	F25D7.6	0	0	0	0	0	0
F25D7.7	F25D7.7	0	0	0	0	0	0
F25D7.8	F25D7.8	0	0	0	0	0	0
F25D7.9	F25D7.9	0	0	0	0	0	0
F25F8.1	F25F8.1	0	0	0	0	0	0
F25F8.5	F25F8.5	0	0	0	0	0	0
F25F8.6	F25F8.6	0	0	0	0	0	0
F25H2.12	F25H2.12	0	0	0	0	0	0
F25H2.14	F25H2.14	0	0	0	0	0	0
F25H2.15	F25H2.15	0	0	0	0	0	0
F25H2.16	F25H2.16	0	0	0	0	0	0
F25H2.3	F25H2.3	0	1	1	0	0	1
F25H2.4	F25H2.4	0	0	0	0	0	0
F25H2.6	F25H2.6	0	0	0	0	0	0
F25H2.7	F25H2.7	0	0	0	0	0	0
F25H5.10	F25H5.10	0	0	0	0	0	0
F25H5.2	F25H5.2	0	0	0	0	0	0
F25H5.5	F25H5.5	0	0	0	0	0	0
F25H5.7	F25H5.7	0	0	0	0	0	0
F25H5.8	F25H5.8	0	0	0	0	0	0
F25H5.9	F25H5.9	0	0	0	0	0	0
F26A3.1	F26A3.1	0	0	0	0	0	0
F26A3.11	F26A3.11	0	0	0	0	0	0
F26A3.4	F26A3.4	0	0	0	0	0	0
F26A3.5	F26A3.5	0	0	0	0	0	0
F26A3.7	F26A3.7	0	0	0	0	0	0
F26B1.1	F26B1.1	0	0	0	0	0	0
F26B1.2	F26B1.2	0	0	0	0	0	0
F26B1.5	F26B1.5	0	0	0	0	0	0
F26B1.8	F26B1.8	0	0	0	0	0	0
F26E4.14	F26E4.14	0	0	0	0	0	0
F26E4.17	F26E4.17	0	0	0	0	0	0
F26E4.18	F26E4.18	0	0	0	0	0	0
F26E4.2	F26E4.2	0	0	0	0	0	0
F26E4.3	F26E4.3	0	0	0	0	0	0
F26E4.4	F26E4.4	0	0	0	0	0	0
F26E4.5	F26E4.5	0	0	0	0	0	0
F26E4.6	F26E4.6	0	0	0	0	0	0
F26E4.7	F26E4.7	0	0	0	0	0	0
F26H9.2	F26H9.2	0	0	0	0	0	0
F26H9.5	F26H9.5	0	0	0	0	0	0
F27C1.1	F27C1.1	0	0	0	0	0	0
F27C1.11	F27C1.11	0	0	0	0	0	0
F27C1.13	F27C1.13	0	0	0	0	0	0
F27C1.16	F27C1.16	0	0	0	0	0	0
F27C1.17	F27C1.17	0	0	0	0	0	0
F27C1.18	F27C1.18	0	0	0	0	0	0
F27C1.2	F27C1.2	0	0	0	0	0	0
F27C1.3	F27C1.3	0	0	0	0	0	0
F27C1.4	F27C1.4	0	0	0	0	0	0
F27C1.6	F27C1.6	0	0	0	0	0	0
F27D4.1	F27D4.1	0	0	0	0	0	0
F27D4.10	F27D4.10	0	0	0	0	0	0
F27D4.11	F27D4.11	0	0	0	0	0	0
F27D4.4	F27D4.4	0	0	0	0	0	0
F27D4.6	F27D4.6	0	0	0	0	0	0
F27D4.7	F27D4.7	0	0	0	0	0	0
F27D4.8	F27D4.8	0	0	0	0	0	0
F27D4.9	F27D4.9	0	0	0	0	0	0
F28B3.10	F28B3.10	0	0	0	0	0	0
F28B3.5	F28B3.5	0	0	0	0	0	0
F28B3.6	F28B3.6	0	0	0	0	0	0
F28D9.4	F28D9.4	0	0	0	0	0	0
F28D9.5	F28D9.5	0	0	0	0	0	0
F28D9.6	F28D9.6	0	0	0	0	0	0
F28H1.1	F28H1.1	56	65	59	64	65	87
F28H1.4	F28H1.4	46	89.84802	83.8671	100.7026	113	96.7285
F28H1.5	F28H1.5	0	1	0	3	0	1
F29C6.1	F29C6.1	0	0	0	0	0	0
F29D10.1	F29D10.1	0	0	0	0	0	0
F29D10.2	F29D10.2	0	0	0	0	0	0
F29D10.3	F29D10.3	0	0	0	0	0	0
F29D10.6	F29D10.6	0	0	0	0	0	0
F29D10.7	F29D10.7	0	0	0	0	0	0
F29D11.3	F29D11.3	0	0	0	0	0	0
F30A10.11	F30A10.11	0	0	0	0	0	0
F30A10.12	F30A10.12	0	0	0	0	0	0
F30A10.13	F30A10.13	0	0	0	0	0	0
F30A10.14	F30A10.14	0	0	0	0	0	0
F30A10.15	F30A10.15	0	0	0	0	0	0
F30A10.16	F30A10.16	0	0	0	0	0	0
F30A10.2	F30A10.2	0	0	0	0	0	0
F30A10.3	F30A10.3	0	0	0	0	0	0
F30A10.4	F30A10.4	0	0	0	0	0	0
F30A10.9	F30A10.9	0	0	0	0	0	0
F30F8.1	F30F8.1	0	0	0	0	0	0
F30F8.10	F30F8.10	0	0	0	0	0	0
F30F8.5	F30F8.5	0	0	0	0	0	0
F30F8.9	F30F8.9	0	0	0	0	0	0
F31C3.17	F31C3.17	0	0	0	0	0	0
F31C3.2	F31C3.2	0	0	0	0	0	0
F31C3.3	F31C3.3	0	0	0	0	0	0
F31C3.4	F31C3.4	0	0	0	0	0	0
F31C3.6	F31C3.6	0	0	0	0	0	0
F32A7.4	F32A7.4	0	0	0	0	0	0
F32A7.5	F32A7.5	0	0	0	0	0	0
F32A7.8	F32A7.8	0	0	0	0	0	0
F32A7.9	F32A7.9	0	0	0	0	0	0
F32B4.1	F32B4.1	0	0	0	0	0	0
F32B4.11	F32B4.11	0	0	0	0	0	0
F32B4.12	F32B4.12	0	0	0	0	0	0
F32B4.2	F32B4.2	0	0	0	0	0	0
F32B4.4	F32B4.4	0	0	0	0	0	0
F32B4.5	F32B4.5	0	0	0	0	0	0
F32B4.6	F32B4.6	0	0	0	0	0	0
F32B4.8	F32B4.8	0	0	0	0	0	0
F32B4.9	F32B4.9	0	0	0	0	0	0
F32B5.1	F32B5.1	5.20482	5.69697	15.1136	12.3172	5.70368	6.96313
F32B5.11	F32B5.11	0	0	0	0	0	0
F32B5.12	F32B5.12	5	9	8	2	10	22
F32B5.13	F32B5.13	3	7	0	1	3	2
F32B5.14	F32B5.14	2.23812	7	6.75744	3	1	11
F32B5.15	F32B5.15	7.76188	6	2.24256	3	3	8
F32B5.16	F32B5.16	0	0	0	0	0	0
F32B5.17	F32B5.17	21	34	36	25	27	38
F32B5.2	F32B5.2	82	113	95	105	105	134
F32B5.3	F32B5.3	16	14	25	21	19	18
F32B5.4	F32B5.4	5	2	5	2	1	6
F32B5.6	F32B5.6	4934.995106207	6528.99779	4428.99662517428	4809.00292	4786.00619	6070.9995046083
F32B5.7	F32B5.7	1406	1825	1410	1473	1491.0000153412	1954
F32B5.9	F32B5.9	22	24	13	8	21	27
F32H2.10	F32H2.10	0	0	0	0	0	0
F32H2.11	F32H2.11	0	0	0	0	0	0
F32H2.12	F32H2.12	0	0	0	0	0	0
F32H2.13	F32H2.13	0	0	0	0	0	0
F32H2.6	F32H2.6	0	0	0	0	0	0
F32H2.7	F32H2.7	0	0	0	0	0	0
F32H2.8	F32H2.8	0	0	0	0	0	0
F33D11.1	F33D11.1	0	0	0	0	0	0
F33D11.10	F33D11.10	0	0	0	0	0	0
F33D11.13	F33D11.13	0	0	0	0	0	0
F33D11.14	F33D11.14	0	0	0	0	0	0
F33D11.15	F33D11.15	0	0	0	0	0	0
F33D11.2	F33D11.2	0	0	0	0	0	0
F33D11.6	F33D11.6	0	0	0	0	0	0
F33D11.7	F33D11.7	0	0	0	0	0	0
F33D11.8	F33D11.8	0	0	0	0	0	0
F33E2.10	F33E2.10	0	0	0	0	0	0
F33E2.4	F33E2.4	0	0	0	0	0	0
F33E2.5	F33E2.5	0	0	0	0	0	0
F33E2.6	F33E2.6	0	0	0	0	0	0
F33E2.7	F33E2.7	0	0	0	0	0	0
F33H2.2	F33H2.2	0	0	0	0	0	0
F33H2.3	F33H2.3	0	0	0	0	0	0
F33H2.5	F33H2.5	0	0	0	0	0	0
F33H2.6	F33H2.6	0	0	0	0	0	0
F33H2.8	F33H2.8	0	0	0	0	0	0
F35C12.3	F35C12.3	0	0	0	0	0	0
F35C12.6	F35C12.6	0	0	0	0	0	0
F35E2.1	F35E2.1	0	0	0	0	0	0
F35E2.12	F35E2.12	0	0	0	0	0	0
F35E2.2	F35E2.2	0	0	0	0	0	0
F35E2.5	F35E2.5	0	0	0	0	0	0
F35E2.8	F35E2.8	0	0	0	0	0	0
F35E2.9	F35E2.9	0	0	0	0	0	0
F36A2.10	F36A2.10	0	0	0	0	0	0
F36A2.11	F36A2.11	0	0	0	0	0	0
F36A2.12	F36A2.12	0	0	0	0	0	0
F36A2.13	F36A2.13	0	0	0	0	0	0
F36A2.14	F36A2.14	0	0	0	0	0	0
F36A2.2	F36A2.2	0	0	0	0	0	0
F36A2.3	F36A2.3	0	0	0	0	0	0
F36A2.7	F36A2.7	0	0	0	0	0	0
F36A2.9	F36A2.9	0	0	0	0	0	0
F36D1.10	F36D1.10	0	0	0	0	0	0
F36D1.12	F36D1.12	0	0	0	0	0	0
F36D1.13	F36D1.13	0	0	0	0	0	0
F36D1.14	F36D1.14	0	0	0	0	0	0
F36D1.15	F36D1.15	0	0	0	0	0	0
F36D1.16	F36D1.16	0	0	0	0	0	0
F36D1.17	F36D1.17	0	0	0	0	0	0
F36D1.18	F36D1.18	0	0	0	0	0	0
F36D1.19	F36D1.19	0	0	0	0	0	0
F36D1.20	F36D1.20	0	0	0	0	0	0
F36D1.21	F36D1.21	0	0	0	0	0	0
F36D1.22	F36D1.22	0	0	0	0	0	0
F36D1.23	F36D1.23	0	0	0	0	0	0
F36D1.4	F36D1.4	0	0	0	0	0	0
F36D1.5	F36D1.5	0	0	0	0	0	0
F36D1.6	F36D1.6	0	0	0	0	0	0
F36D1.7	F36D1.7	0	0	0	0	0	0
F36D1.8	F36D1.8	0	0	0	0	0	0
F36D1.9	F36D1.9	0	0	0	0	0	0
F36F2.1	F36F2.1	0	0	0	0	0	0
F36F2.11	F36F2.11	0	0	0	0	0	0
F36F2.2	F36F2.2	0	0	0	0	0	0
F36F2.7	F36F2.7	0	0	0	0	0	0
F36F2.8	F36F2.8	0	0	0	0	0	0
F36H2.3	F36H2.3	0	0	0	0	0	0
F36H2.4	F36H2.4	0	0	0	0	0	0
F36H2.5	F36H2.5	0	0	0	0	0	0
F36H2.6	F36H2.6	0	0	0	0	0	0
F37D6.10	F37D6.10	0	0	0	0	0	0
F37D6.11	F37D6.11	0	0	0	0	0	0
F37D6.12	F37D6.12	0	0	0	0	0	0
F37D6.2	F37D6.2	0	0	0	0	0	0
F37D6.3	F37D6.3	0	0	0	0	0	0
F37D6.4	F37D6.4	0	0	0	0	0	0
F37D6.7	F37D6.7	0	0	0	0	0	0
F37D6.8	F37D6.8	0	0	0	0	0	0
F37D6.9	F37D6.9	0	0	0	0	0	0
F37E3.4	F37E3.4	0	0	0	0	0	0
F37E3.5	F37E3.5	0	0	0	0	0	0
F37F2.2	F37F2.2	42	47	49	37	75	54
F37F2.4	F37F2.4	3	1	2	2	2	3
F38E9.7	F38E9.7	0	0	0	0	0	0
F39B2.1	F39B2.1	0	0	0	0	0	0
F39B2.12	F39B2.12	0	0	0	0	0	0
F39B2.13	F39B2.13	0	0	0	0	0	0
F39B2.14	F39B2.14	0	0	0	0	0	0
F39B2.3	F39B2.3	0	0	0	0	0	0
F39B2.5	F39B2.5	0	0	0	0	0	0
F39B2.8	F39B2.8	0	0	0	0	0	0
F39B2.9	F39B2.9	0	0	0	0	0	0
F39H11.1	F39H11.1	0	0	0	0	0	0
F39H2.3	F39H2.3	0	0	0	0	0	0
F40E3.3	F40E3.3	0	0	0	0	0	0
F40E3.5	F40E3.5	998	1047	1215	1299	1338	1134
F40E3.6	F40E3.6	64.99996	82.00001	152.0003	115	89.00003	62.00004
F40E3.9	F40E3.9	13	13	30	21	19	14
F40H3.11	F40H3.11	0	0	0	0	0	0
F41D3.11	F41D3.11	0	0	0	0	0	0
F41D3.16	F41D3.16	0	0	0	0	0	0
F41D3.6	F41D3.6	0	0	0	0	0	0
F41D3.7	F41D3.7	0	0	0	0	0	0
F41D3.8	F41D3.8	0	0	0	0	0	0
F41D3.9	F41D3.9	0	0	0	0	0	0
F42H11.1	F42H11.1	0	0	0	0	0	0
F43G9.12	F43G9.12	0	0	0	0	0	0
F43G9.13	F43G9.13	0	0	0	0	0	0
F43G9.14	F43G9.14	0	0	0	0	0	0
F43G9.15	F43G9.15	0	0	0	0	0	0
F43G9.16	F43G9.16	0	0	0	0	0	0
F43G9.17	F43G9.17	0	0	0	0	0	0
F43G9.18	F43G9.18	0	0	0	0	0	0
F43G9.19	F43G9.19	0	0	0	0	0	0
F43G9.20	F43G9.20	0	0	0	0	0	0
F43G9.21	F43G9.21	0	0	0	0	0	0
F43G9.3	F43G9.3	0	0	0	0	0	0
F43G9.4	F43G9.4	0	0	0	0	0	0
F43G9.8	F43G9.8	0	0	0	0	0	0
F44F1.3	F44F1.3	0	0	0	0	0	0
F44F1.4	F44F1.4	0	0	0	0	0	0
F44F1.6	F44F1.6	0	0	0	0	0	0
F45G2.12	F45G2.12	0	0	0	0	0	0
F45H11.10	F45H11.10	0	0	0	0	0	0
F45H11.5	F45H11.5	0	0	0	0	0	0
F45H11.9	F45H11.9	0	0	0	0	0	0
F46A8.11	F46A8.11	0	0	0	0	0	0
F46A8.13	F46A8.13	0	0	0	0	0	0
F46A8.3	F46A8.3	0	0	0	0	0	0
F46A8.4	F46A8.4	0	0	0	0	0	0
F46A8.5	F46A8.5	0	0	0	0	0	0
F46A8.6	F46A8.6	0	0	0	0	0	0
F46A8.7	F46A8.7	0	0	0	0	0	0
F46A8.8	F46A8.8	0	0	0	0	0	0
F46A9.1	F46A9.1	0	0	0	0	0	0
F46A9.10	F46A9.10	0	0	0	0	0	0
F46A9.11	F46A9.11	0	0	0	0	0	0
F46A9.12	F46A9.12	0	0	0	0	0	0
F46A9.2	F46A9.2	0	0	0	0	0	0
F46A9.8	F46A9.8	0	0	0	0	0	0
F46A9.9	F46A9.9	0	0	0	0	0	0
F46F11.1	F46F11.1	0	0	0	0	0	0
F46F11.10	F46F11.10	0	0	0	0	0	0
F46F11.11	F46F11.11	0	0	0	0	0	0
F46F11.12	F46F11.12	0	0	0	0	0	0
F46F11.6	F46F11.6	0	0	0	0	0	0
F46F11.7	F46F11.7	0	0	0	0	0	0
F46F11.8	F46F11.8	0	0	0	0	0	0
F47B3.1	F47B3.1	0	0	2	0	0	0
F47B3.2	F47B3.2	0	0	0.79295	0	0	0
F47B3.3	F47B3.3	0	1.15195	1.132926	2.29748	0	1.271506
F47B3.4	F47B3.4	0	0	0	0	0	0
F47B3.5	F47B3.5	0	0	3	0	0	1
F47B3.6	F47B3.6	0	0	0	1	0	0
F47B3.7	F47B3.7	0	4	1.20705	0	0	0
F47B3.9	F47B3.9	2	11	6	3	1	4
F47B8.17	F47B8.17	0	0	0	0	0	0
F47G4.4	F47G4.4	0	0	0	0	0	0
F47G4.5	F47G4.5	0	0	0	0	0	0
F47G4.9	F47G4.9	0	0	0	0	0	0
F47G6.3	F47G6.3	0	1	6	7	4	4
F47G6.6	F47G6.6	0	0	0	0	0	0
F48A9.1	F48A9.1	0	0	0	0	0	0
F48A9.2	F48A9.2	0	0	0	0	0	0
F48A9.4	F48A9.4	0	0	0	0	0	0
F48A9.5	F48A9.5	0	0	0	0	0	0
F48A9.6	F48A9.6	0	0	0	0	0	0
F48C1.11	F48C1.11	0	0	0	0	0	0
F48C1.12	F48C1.12	0	0	0	0	0	0
F48C1.13	F48C1.13	0	0	0	0	0	0
F48C1.14	F48C1.14	0	0	0	0	0	0
F48C1.15	F48C1.15	0	0	0	0	0	0
F48C1.3	F48C1.3	0	0	0	0	0	0
F48C1.5	F48C1.5	0	0	0	0	0	0
F48C1.6	F48C1.6	0	0	0	0	0	0
F48C1.8	F48C1.8	0	0	0	0	0	0
F48C1.9	F48C1.9	0	0	0	0	0	0
F49B2.3	F49B2.3	0	0	0	0	0	0
F49B2.6	F49B2.6	0	0	0	0	0	0
F49B2.7	F49B2.7	0	0	0	0	0	0
F49B2.8	F49B2.8	0	0	0	0	0	0
F49D11.10	F49D11.10	0	0	0	0	0	0
F49D11.11	F49D11.11	0	0	0	0	0	0
F49D11.12	F49D11.12	0	0	0	0	0	0
F49D11.13	F49D11.13	0	0	0	0	0	0
F49D11.14	F49D11.14	0	0	0	0	0	0
F49D11.2	F49D11.2	0	0	0	0	0	0
F49D11.3	F49D11.3	0	0	0	0	0	0
F49D11.4	F49D11.4	0	0	0	0	0	0
F49D11.6	F49D11.6	0	0	0	0	0	0
F49D11.7	F49D11.7	0	0	0	0	0	0
F52A8.1	F52A8.1	0	0	0	0	0	0
F52A8.3	F52A8.3	0	0	0	0	0	0
F52A8.5	F52A8.5	0	0	0	0	0	0
F52A8.6	F52A8.6	0	0	0	0	0	0
F52B5.10	F52B5.10	0	0	0	0	0	0
F52B5.2	F52B5.2	0	0	0	0	0	0
F52B5.3	F52B5.3	0	0	0	0	0	0
F52B5.7	F52B5.7	0	0	0	0	0	0
F52B5.9	F52B5.9	0	0	0	0	0	0
F52C9.10	F52C9.10	0	0	0	0	0	0
F52F12.11	F52F12.11	0	0	0	0	0	0
F52F12.12	F52F12.12	0	0	0	0	0	0
F52F12.13	F52F12.13	0	0	0	0	0	0
F52F12.14	F52F12.14	0	0	0	0	0	0
F52F12.15	F52F12.15	0	0	0	0	0	0
F52F12.16	F52F12.16	0	0	0	0	0	0
F52F12.17	F52F12.17	0	0	0	0	0	0
F52F12.18	F52F12.18	0	0	0	0	0	0
F52F12.19	F52F12.19	0	0	0	0	0	0
F52F12.5	F52F12.5	0	0	0	0	0	0
F52F12.8	F52F12.8	0	0	0	0	0	0
F52F12.9	F52F12.9	0	0	0	0	0	0
F53B6.10	F53B6.10	0	0	0	0	0	0
F53B6.12	F53B6.12	0	0	0	0	0	0
F53B6.13	F53B6.13	0	0	0	0	0	0
F53B6.4	F53B6.4	0	0	0	0	0	0
F53B6.5	F53B6.5	0	0	0	0	0	0
F53B6.7	F53B6.7	0	0	0	0	0	0
F53F10.1	F53F10.1	453	588	419	443	510	595
F53F10.2	F53F10.2	2899	4087	3417	3413	3288	3801
F53F10.3	F53F10.3	96	116	99	101	131	121
F53F10.6	F53F10.6	5	18	16	14	13	6
F53F10.7	F53F10.7	4	5	3	2	3	2
F53F10.8	F53F10.8	7	17	12	15	19	19
F53F8.10	F53F8.10	0	0	0	0	0	0
F53G12.12	F53G12.12	0	0	0	0	0	0
F53G12.15	F53G12.15	0	0	0	0	0	0
F53G12.16	F53G12.16	0	0	0	0	0	0
F53G12.17	F53G12.17	0	0	0	0	0	0
F53G12.4	F53G12.4	0	0	0	0	0	0
F53G12.8	F53G12.8	0	0	0	0	0	0
F53G12.9	F53G12.9	0	0	0	0	0	0
F54A3.7	F54A3.7	0	0	0	0	0	0
F54A3.9	F54A3.9	0	0	0	0	0	0
F54C1.1	F54C1.1	0	0	0	0	0	0
F54C1.6	F54C1.6	0	0	0	0	0	0
F54C1.8	F54C1.8	0	0	0	0	0	0
F54D7.2	F54D7.2	0	0	0	0	0	0
F54D7.8	F54D7.8	0	0	0	0	0	0
F54D7.9	F54D7.9	0	0	0	0	0	0
F55A12.10	F55A12.10	0	0	0	0	0	0
F55A12.11	F55A12.11	0	0	0	0	0	0
F55A12.12	F55A12.12	0	0	0	0	0	0
F55A12.13	F55A12.13	0	0	0	0	0	0
F55A12.14	F55A12.14	0	0	0	0	0	0
F55A12.15	F55A12.15	0	0	0	0	0	0
F55A12.16	F55A12.16	0	0	0	0	0	0
F55A12.2	F55A12.2	0	0	0	0	0	0
F55A12.5	F55A12.5	0	0	0	0	0	0
F55A12.6	F55A12.6	0	0	0	0	0	0
F55A3.2	F55A3.2	0	0	0	0	0	0
F55A3.3	F55A3.3	0	0	0	0	0	0
F55A3.6	F55A3.6	0	0	0	0	0	0
F55A3.7	F55A3.7	0	0	0	0	0	0
F55A3.8	F55A3.8	0	0	0	0	0	0
F55C7.2	F55C7.2	0	0	0	0	0	0
F55C7.9	F55C7.9	0	0	0	0	0	0
F55D12.1	F55D12.1	0	0	0	0	0	0
F55D12.2	F55D12.2	0	0	0	0	0	0
F55D12.5	F55D12.5	0	0	0	0	0	0
F55D12.6	F55D12.6	0	0	0	0	0	0
F55D12.8	F55D12.8	0	0	0	0	0	0
F55D12.9	F55D12.9	0	0	0	0	0	0
F55F8.2	F55F8.2	0	0	0	0	0	0
F55F8.3	F55F8.3	0	0	0	0	0	0
F55F8.7	F55F8.7	0	0	0	0	0	0
F55F8.8	F55F8.8	0	0	0	0	0	0
F55F8.9	F55F8.9	0	0	0	0	0	0
F55H12.2	F55H12.2	0	0	0	0	0	0
F55H12.3	F55H12.3	0	0	0	0	0	0
F55H12.4	F55H12.4	0	0	0	0	0	0
F55H12.5	F55H12.5	0	0	0	0	0	0
F55H12.7	F55H12.7	0	0	0	0	0	0
F55H12.9	F55H12.9	0	0	0	0	0	0
F56A6.5	F56A6.5	0	0	0	0	0	0
F56A6.8	F56A6.8	0	0	0	0	0	0
F56C11.3	F56C11.3	0	0	0	0	0	0
F56C11.5	F56C11.5	0	0	0	0	0	0
F56C11.6	F56C11.6	0	0	0	0	0	0
F56F4.10	F56F4.10	0	0	0	0	0	0
F56F4.11	F56F4.11	0	0	0	0	0	0
F56F4.3	F56F4.3	0	0	0	0	0	0
F56F4.4	F56F4.4	0	0	0	0	0	0
F56F4.8	F56F4.8	0	0	0	0	0	0
F56G4.4	F56G4.4	0	0	0	0	0	0
F56G4.6	F56G4.6	0	0	0	0	0	0
F56G4.7	F56G4.7	0	0	0	0	0	0
F56G4.8	F56G4.8	0	0	0	0	0	0
F56H1.10	F56H1.10	0	0	0	0	0	0
F56H1.3	F56H1.3	0	0	0	0	0	0
F56H6.1	F56H6.1	0	0	0	0	0	0
F56H6.13	F56H6.13	0	0	0	0	0	0
F56H6.14	F56H6.14	0	0	0	0	0	0
F56H6.15	F56H6.15	0	0	0	0	0	0
F56H6.16	F56H6.16	0	0	0	0	0	0
F56H6.17	F56H6.17	0	0	0	0	0	0
F56H6.2	F56H6.2	0	0	0	0	0	0
F56H6.3	F56H6.3	0	0	0	0	0	0
F56H6.4	F56H6.4	0	0	0	0	0	0
F56H6.6	F56H6.6	0	0	0	0	0	0
F56H6.7	F56H6.7	0	0	0	0	0	0
F56H6.9	F56H6.9	0	0	0	0	0	0
F57B10.14	F57B10.14	0	0	0	0	0	0
F57B10.16	F57B10.16	0	0	0	0	0	0
F57B10.17	F57B10.17	0	0	0	0	0	0
F57B10.18	F57B10.18	0	0	0	0	0	0
F57B10.4	F57B10.4	0	0	0	0	0	0
F57B10.5	F57B10.5	0	0	0	0	0	0
F57B10.8	F57B10.8	0	0	0	0	0	0
F57B10.9	F57B10.9	0	0	0	0	0	0
F57C9.1	F57C9.1	0	0	0	0	0	0
F57C9.4	F57C9.4	0	0	0	0	0	0
F57C9.6	F57C9.6	0	0	0	0	0	0
F58D5.10	F58D5.10	0	0	0	0	0	0
F58D5.11	F58D5.11	0	0	0	0	0	0
F58D5.12	F58D5.12	0	0	0	0	0	0
F58D5.13	F58D5.13	0	0	0	0	0	0
F58D5.2	F58D5.2	0	0	0	0	0	0
F58D5.3	F58D5.3	0	0	0	0	0	0
F58D5.5	F58D5.5	0	0	0	0	0	0
F58D5.6	F58D5.6	0	0	0	0	0	0
F58D5.7	F58D5.7	0	0	0	0	0	0
F58D5.8	F58D5.8	0	0	0	0	0	0
F58D5.9	F58D5.9	0	0	0	0	0	0
F58H10.1	F58H10.1	0	0	0	0	0	0
F59A3.10	F59A3.10	0	0	0	0	0	0
F59A3.12	F59A3.12	0	0	0	0	0	0
F59A3.13	F59A3.13	0	0	0	0	0	0
F59A3.14	F59A3.14	0	0	0	0	0	0
F59A3.2	F59A3.2	0	0	0	0	0	0
F59A3.4	F59A3.4	0	0	0	0	0	0
F59A3.7	F59A3.7	0	0	0	0	0	0
F59A3.8	F59A3.8	0	0	0	0	0	0
F59C6.11	F59C6.11	0	0	0	0	0	0
F59C6.12	F59C6.12	0	0	0	0	0	0
F59C6.14	F59C6.14	0	0	0	0	0	0
F59C6.15	F59C6.15	0	0	0	0	0	0
F59C6.16	F59C6.16	0	0	0	0	0	0
F59C6.17	F59C6.17	0	0	0	0	0	0
F59C6.18	F59C6.18	0	0	0	0	0	0
F59C6.19	F59C6.19	0	0	0	0	0	0
F59C6.3	F59C6.3	0	0	0	0	0	0
F59C6.5	F59C6.5	0	0	0	0	0	0
F59C6.8	F59C6.8	0	0	0	0	0	0
fars-1	fars-1	0	0	0	0	0	0
fasn-1	fasn-1	0	0	0	0	0	0
fbp-1	fbp-1	659.228	864.891	694.706	760.356	886.995	801.254
fbxa-101	fbxa-101	0	0	0	0	0	0
fbxa-103	fbxa-103	0	0	0	0	0	0
fbxa-125	fbxa-125	0	0	0	0	0	0
fbxa-140	fbxa-140	0	0	0	0	0	0
fbxa-145	fbxa-145	0	0	0	0	0	0
fbxa-203	fbxa-203	26	37	23	30	21	37
fbxa-216	fbxa-216	0	0	0	0	0	0
fbxb-100	fbxb-100	0	0	0	0	0	0
fbxb-101	fbxb-101	0	0	0	0	0	0
fbxb-56	fbxb-56	0	0	0	0	0	0
fbxb-66	fbxb-66	0	0	0	0	0	0
fbxb-67	fbxb-67	0	0	0	0	0	0
fbxb-68	fbxb-68	0	0	0	0	0	0
fbxb-69	fbxb-69	0	0	0	0	0	0
fbxb-70	fbxb-70	0	0	0	0	0	0
fbxb-8	fbxb-8	0	0	0	0	0	0
fbxb-93	fbxb-93	0	0	0	0	0	0
fce-1	fce-1	0	0	0	0	0	0
fcp-1	fcp-1	0	0	0	0	0	0
fdps-1	fdps-1	0	0	0	0	0	0
fecl-1	fecl-1	0	0	0	0	0	0
fer-1	fer-1	0	0	0	0	0	0
ferl-1	ferl-1	0	0	0	0	0	0
fhod-1	fhod-1	0	0	0	0	0	0
fip-6	fip-6	0	0	0	0	0	0
fipr-22	fipr-22	0	0	0	0	0	0
fipr-23	fipr-23	0	0	0	0	0	0
fipr-24	fipr-24	0	0	0	0	0	0
fipr-26	fipr-26	0	0	0	0	0	0
fkb-2	fkb-2	0	0	0	0	0	0
fkb-5	fkb-5	17.99999	26.00002	17.00001699	32	33	37.00004
fkb-7	fkb-7	0	0	0	0	0	0
fkb-8	fkb-8	0	0	0	0	0	0
fkh-10	fkh-10	0	0	0	0	0	0
flp-22	flp-22	0	0	0	0	0	0
flp-33	flp-33	0	0	0	0	0	0
fnci-1	fnci-1	0	0	0	0	0	0
fncm-1	fncm-1	0	0	0	0	0	0
fog-1	fog-1	58	69	44	35.00003	48.00003	93
fog-3	fog-3	0	0	0	0	0	0
fpn-1.1	fpn-1.1	223	297	245	251	297	302
frm-1	frm-1	0	0	0	0	0	0
frm-4	frm-4	0	0	0	0	0	0
ftn-2	ftn-2	662	803	598	747	731	902
gadr-5	gadr-5	0	0	0	0	0	0
